Unnamed: 0,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,key_id.1,player_id.1,family_name.1,given_name.1,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
3670,WC-1982,1982 FIFA Men's World Cup,T-41,Italy,ITA,P-91717,Rossi,Paolo,20,forward,FW,8169,P-91717,Rossi,Paolo,1956-09-23,0,0,0,0,1,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Paolo_Rossi
3671,WC-1982,1982 FIFA Men's World Cup,T-41,Italy,ITA,P-89106,Selvaggi,Franco,21,forward,FW,8568,P-89106,Selvaggi,Franco,1953-05-15,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Franco_Selvaggi
3672,WC-1982,1982 FIFA Men's World Cup,T-41,Italy,ITA,P-56533,Galli,Giovanni,22,goal keeper,GK,3295,P-56533,Galli,Giovanni,1958-04-29,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Giovanni_Galli
3673,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-21692,Al-Tarabulsi,Ahmed,1,goal keeper,GK,268,P-21692,Al-Tarabulsi,Ahmed,1947-03-22,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Ahmed_Al-Tarabulsi
3674,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-15273,Al-Qabendi,Jamal,4,defender,DF,249,P-15273,Al-Qabendi,Jamal,1959-04-07,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jamal_Al-Qabendi
3675,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-68738,Al-Jasem,Waleed,5,defender,DF,230,P-68738,Al-Jasem,Waleed,1959-11-18,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Waleed_Al-Jasem
3676,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-90628,Al-Houti,Saad,6,midfielder,MF,226,P-90628,Al-Houti,Saad,1954-05-24,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Saad_Al-Houti
3677,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-20299,Kameel,Fathi,7,forward,FW,4694,P-20299,Kameel,Fathi,1955-05-23,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Fathi_Kameel
3678,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-49203,Al-Buloushi,Abdullah,8,forward,FW,198,P-49203,Al-Buloushi,Abdullah,1960-02-16,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdullah_Al-Buloushi
3679,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-97692,Yaqoub,Jasem,9,forward,FW,10188,P-97692,Yaqoub,Jasem,1953-10-25,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Jasem_Yaqoub
3680,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-90719,Al-Ghanim,Nassir,11,midfielder,MF,211,P-90719,Al-Ghanim,Nassir,1961-04-04,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Nassir_Al-Ghanim
3681,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-88598,Al-Suwayed,Yussef,12,midfielder,MF,264,P-88598,Al-Suwayed,Yussef,1958-09-20,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Yussef_Al-Suwayed
3682,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-39423,Marzouq,Mubarak,13,defender,DF,5955,P-39423,Marzouq,Mubarak,1961-01-01,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Mubarak_Marzouq
3683,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-65991,Mayouf,Abdullah,14,defender,DF,6025,P-65991,Mayouf,Abdullah,1953-12-03,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Abdullah_Mayouf
3684,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-08051,Al-Hashash,Sami,15,defender,DF,222,P-08051,Al-Hashash,Sami,1959-09-15,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sami_Al-Hashash
3685,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-33410,Al-Dakhil,Faisal,16,forward,FW,200,P-33410,Al-Dakhil,Faisal,1957-08-13,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Faisal_Al-Dakhil
3686,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-61662,Al-Shemmari,Hamoud,17,defender,DF,263,P-61662,Al-Shemmari,Hamoud,1960-09-26,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Hamoud_Al-Shemmari
3687,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-76079,Karam,Mohammed,18,midfielder,MF,4732,P-76079,Karam,Mohammed,1955-01-01,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mohammed_Karam
3688,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-32314,Al-Haddad,Muayad,19,forward,FW,215,P-32314,Al-Haddad,Muayad,1960-01-01,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Muayad_Al-Haddad
3689,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-51432,Al-Buloushi,Abdulaziz,20,forward,FW,197,P-51432,Al-Buloushi,Abdulaziz,1962-12-04,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdulaziz_Al-Buloushi
3690,WC-1982,1982 FIFA Men's World Cup,T-45,Kuwait,KWT,P-79632,Marjam,Adam,21,goal keeper,GK,5896,P-79632,Marjam,Adam,1957-09-23,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Adam_Marjam
3691,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-14752,Wilson,Richard,1,goal keeper,GK,10075,P-14752,Wilson,Richard,1956-05-08,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Richard_Wilson_(soccer)
3692,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-98380,Dods,Glenn,2,defender,DF,2551,P-98380,Dods,Glenn,1957-07-07,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Glenn_Dods
3693,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-35886,Herbert,Ricki,3,defender,DF,3976,P-35886,Herbert,Ricki,1961-04-10,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Ricki_Herbert
3694,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-39611,Turner,Brian,4,midfielder,MF,9495,P-39611,Turner,Brian,1949-07-31,0,0,0,1,0,1,1982,"https://en.wikipedia.org/wiki/Brian_Turner_(footballer,_born_1949)"
3695,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-80000,Bright,Dave,5,defender,DF,1365,P-80000,Bright,Dave,1949-11-29,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Dave_Bright
3696,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-84240,Almond,Bobby,6,defender,DF,359,P-84240,Almond,Bobby,1951-04-16,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Bobby_Almond
3697,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-38027,Rufer,Wynton,7,forward,FW,8195,P-38027,Rufer,Wynton,1962-12-29,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Wynton_Rufer
3698,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-50194,Wooddin,Steve,9,forward,FW,10110,P-50194,Wooddin,Steve,1955-01-16,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Steve_Wooddin
3699,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-23450,Sumner,Steve,10,midfielder,MF,9095,P-23450,Sumner,Steve,1955-04-02,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Steve_Sumner
3700,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-30806,Malcolmson,Sam,11,defender,DF,5785,P-30806,Malcolmson,Sam,1948-04-02,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sam_Malcolmson
3701,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-39675,MacKay,Keith,12,midfielder,MF,5707,P-39675,MacKay,Keith,1956-12-08,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Keith_MacKay
3702,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-53388,Cresswell,Kenny,13,midfielder,MF,2128,P-53388,Cresswell,Kenny,1958-06-04,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Kenny_Cresswell
3703,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-15562,Elrick,Adrian,14,defender,DF,2804,P-15562,Elrick,Adrian,1949-09-29,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Adrian_Elrick
3704,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-21395,Adam,Glen,16,defender,DF,75,P-21395,Adam,Glen,1959-05-22,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Glen_Adam
3705,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-81343,Boath,Allan,17,midfielder,MF,1169,P-81343,Boath,Allan,1958-02-14,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Allan_Boath
3706,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-72373,Simonsen,Peter,18,midfielder,MF,8743,P-72373,Simonsen,Peter,1959-04-17,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Peter_Simonsen
3707,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-69712,McClure,Billy,19,midfielder,MF,6054,P-69712,McClure,Billy,1958-01-04,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Billy_McClure
3708,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-44600,Turner,Grant,20,midfielder,MF,9496,P-44600,Turner,Grant,1958-10-07,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Grant_Turner_(footballer)
3709,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-69864,Pickering,Barry,21,goal keeper,GK,7529,P-69864,Pickering,Barry,1956-12-12,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Barry_Pickering
3710,WC-1982,1982 FIFA Men's World Cup,T-49,New Zealand,NZL,P-46351,van Hattum,Frank,22,goal keeper,GK,9647,P-46351,van Hattum,Frank,1958-11-17,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Frank_van_Hattum
3711,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-55794,Jennings,Pat,1,goal keeper,GK,4468,P-55794,Jennings,Pat,1945-06-12,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Pat_Jennings
3712,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-53798,Nicholl,Jimmy,2,defender,DF,6785,P-53798,Nicholl,Jimmy,1956-12-28,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Jimmy_Nicholl
3713,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-40771,Donaghy,Mal,3,defender,DF,2575,P-40771,Donaghy,Mal,1957-09-13,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Mal_Donaghy
3714,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-99050,McCreery,David,4,midfielder,MF,6059,P-99050,McCreery,David,1957-09-16,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/David_McCreery
3715,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-52771,Nicholl,Chris,5,defender,DF,6784,P-52771,Nicholl,Chris,1946-10-12,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Chris_Nicholl
3716,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-62565,O'Neill,John,6,defender,DF,6927,P-62565,O'Neill,John,1958-03-11,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/John_O%27Neill_(Northern_Irish_footballer)
3717,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-05529,Brotherston,Noel,7,forward,FW,1393,P-05529,Brotherston,Noel,1956-11-18,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Noel_Brotherston
3718,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-96985,Armstrong,Gerry,9,forward,FW,590,P-96985,Armstrong,Gerry,1954-05-23,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Gerry_Armstrong_(footballer)
3719,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-32829,McIlroy,Sammy,10,forward,FW,6075,P-32829,McIlroy,Sammy,1954-08-02,0,0,0,1,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Sammy_McIlroy
3720,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-76981,McClelland,John,12,defender,DF,6053,P-76981,McClelland,John,1955-12-07,0,0,1,0,0,2,"1982, 1986","https://en.wikipedia.org/wiki/John_McClelland_(footballer,_born_1955)"
3721,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-65462,Nelson,Sammy,13,defender,DF,6741,P-65462,Nelson,Sammy,1949-04-01,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sammy_Nelson
3722,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-13942,Cassidy,Tommy,14,midfielder,MF,1700,P-13942,Cassidy,Tommy,1950-11-18,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Tommy_Cassidy
3723,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-39792,Finney,Tommy,15,midfielder,MF,3091,P-39792,Finney,Tommy,1952-11-06,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Tommy_Finney
3724,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-62599,Whiteside,Norman,16,forward,FW,10025,P-62599,Whiteside,Norman,1965-05-07,0,0,0,1,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Norman_Whiteside
3725,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-50213,Jameson,Johnny,18,midfielder,MF,4402,P-50213,Jameson,Johnny,1958-03-11,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Johnny_Jameson
3726,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-59982,Healy,Felix,19,forward,FW,3925,P-59982,Healy,Felix,1955-09-27,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Felix_Healy
3727,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-05291,Cleary,Jim,20,midfielder,MF,1976,P-05291,Cleary,Jim,1956-05-27,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Jim_Cleary_(Northern_Irish_footballer)
3728,WC-1982,1982 FIFA Men's World Cup,T-52,Northern Ireland,NIR,P-36137,Campbell,Bobby,21,forward,FW,1582,P-36137,Campbell,Bobby,1956-09-13,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Bobby_Campbell_(Northern_Irish_footballer)
3729,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-13103,Acasuzo,Eusebio,1,goal keeper,GK,56,P-13103,Acasuzo,Eusebio,1952-04-08,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Eusebio_Acasuzo
3730,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-32834,Duarte,Jaime,2,defender,DF,2623,P-32834,Duarte,Jaime,1955-02-27,0,0,1,0,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Jaime_Duarte
3731,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-60966,Salguero,Salvador,3,defender,DF,8308,P-60966,Salguero,Salvador,1951-08-10,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Salvador_Salguero
3732,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-56412,Gastulo,Hugo,4,defender,DF,3353,P-56412,Gastulo,Hugo,1958-01-09,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Hugo_Gastulo
3733,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-85374,Leguía,Germán,5,midfielder,MF,5407,P-85374,Leguía,Germán,1954-01-02,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Germ%C3%A1n_Legu%C3%ADa
3734,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-72529,Velásquez,José,6,midfielder,MF,9739,P-72529,Velásquez,José,1952-06-04,0,0,0,1,0,2,"1978, 1982","https://en.wikipedia.org/wiki/Jos%C3%A9_Vel%C3%A1squez_(footballer,_born_1952)"
3735,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-16659,Barbadillo,Gerónimo,7,forward,FW,827,P-16659,Barbadillo,Gerónimo,1952-09-24,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Barbadillo
3736,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-23639,Cueto,César,8,midfielder,MF,2176,P-23639,Cueto,César,1952-06-16,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/C%C3%A9sar_Cueto
3737,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-23072,Uribe,Julio César,9,midfielder,MF,9541,P-23072,Uribe,Julio César,1958-05-09,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Uribe
3738,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-96979,Cubillas,Teófilo,10,midfielder,MF,2168,P-96979,Cubillas,Teófilo,1949-03-08,0,0,0,1,1,3,"1970, 1978, 1982",https://en.wikipedia.org/wiki/Te%C3%B3filo_Cubillas
3739,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-50099,Oblitas,Carlos Juan,11,forward,FW,6944,P-50099,Oblitas,Carlos Juan,1951-02-16,0,0,0,0,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Juan_Carlos_Oblitas
3740,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-51887,González,José,12,goal keeper,GK,3550,P-51887,González,José,1954-07-10,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Gonz%C3%A1lez_(Peruvian_footballer)
3741,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-39268,Arizaga,Oscar,13,midfielder,MF,583,P-39268,Arizaga,Oscar,1957-08-20,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Oscar_Arizaga
3742,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-64384,Gutiérrez,Miguel,14,midfielder,MF,3749,P-64384,Gutiérrez,Miguel,1956-11-19,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Miguel_Guti%C3%A9rrez_(Peruvian_footballer)
3743,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-93346,Díaz,Rubén Toribio,15,defender,DF,2474,P-93346,Díaz,Rubén Toribio,1952-04-17,0,0,1,0,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Rub%C3%A9n_Toribio_D%C3%ADaz
3744,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-55653,Olaechea,Jorge,16,defender,DF,7008,P-55653,Olaechea,Jorge,1956-08-27,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jorge_Olaechea
3745,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-96784,Navarro,Franco,17,forward,FW,6693,P-96784,Navarro,Franco,1961-11-10,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Franco_Navarro
3746,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-12095,Malásquez,Eduardo,18,midfielder,MF,5781,P-12095,Malásquez,Eduardo,1957-10-13,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Eduardo_Mal%C3%A1squez
3747,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-42136,La Rosa,Guillermo,19,forward,FW,5235,P-42136,La Rosa,Guillermo,1952-06-06,0,0,0,0,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Guillermo_La_Rosa
3748,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-94008,Rojas,Percy,20,forward,FW,8106,P-94008,Rojas,Percy,1949-09-16,0,0,0,1,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Percy_Rojas
3749,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-07978,Quiroga,Ramón,21,goal keeper,GK,7756,P-07978,Quiroga,Ramón,1950-07-23,0,1,0,0,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Ram%C3%B3n_Quiroga
3750,WC-1982,1982 FIFA Men's World Cup,T-56,Peru,PER,P-79702,Reyna,Luis,22,midfielder,MF,7934,P-79702,Reyna,Luis,1959-05-16,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Luis_Reyna
3751,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-50717,Młynarczyk,Józef,1,goal keeper,GK,6348,P-50717,Młynarczyk,Józef,1953-09-20,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/J%C3%B3zef_M%C5%82ynarczyk
3752,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-17208,Dziuba,Marek,2,defender,DF,2682,P-17208,Dziuba,Marek,1955-12-19,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Marek_Dziuba
3753,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-15890,Kupcewicz,Janusz,3,midfielder,MF,5205,P-15890,Kupcewicz,Janusz,1955-12-09,0,0,1,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Janusz_Kupcewicz
3754,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-88971,Dolny,Tadeusz,4,defender,DF,2561,P-88971,Dolny,Tadeusz,1958-05-07,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Tadeusz_Dolny
3755,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-43189,Janas,Paweł,5,defender,DF,4405,P-43189,Janas,Paweł,1953-03-04,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Pawe%C5%82_Janas
3756,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-51539,Skrobowski,Piotr,6,defender,DF,8785,P-51539,Skrobowski,Piotr,1961-10-16,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Piotr_Skrobowski
3757,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-46254,Jałocha,Jan,7,defender,DF,4397,P-46254,Jałocha,Jan,1957-07-18,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jan_Ja%C5%82ocha
3758,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-02493,Matysik,Waldemar,8,midfielder,MF,6011,P-02493,Matysik,Waldemar,1961-09-27,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Waldemar_Matysik
3759,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-48883,Żmuda,Władysław,9,defender,DF,10372,P-48883,Żmuda,Władysław,1954-06-06,0,0,1,0,0,4,"1974, 1978, 1982, 1986",https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_%C5%BBmuda
3760,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-57931,Smolarek,Włodzimierz,11,forward,FW,8822,P-57931,Smolarek,Włodzimierz,1957-07-16,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/W%C5%82odzimierz_Smolarek
3761,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-22126,Wójcicki,Roman,12,defender,DF,10094,P-22126,Wójcicki,Roman,1958-01-08,0,0,1,0,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Roman_W%C3%B3jcicki
3762,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-40684,Buncol,Andrzej,13,midfielder,MF,1449,P-40684,Buncol,Andrzej,1959-09-21,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Andrzej_Buncol
3763,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-91411,Ciołek,Włodzimierz,15,forward,FW,1945,P-91411,Ciołek,Włodzimierz,1956-03-24,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/W%C5%82odzimierz_Cio%C5%82ek
3764,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-21597,Lato,Grzegorz,16,forward,FW,5322,P-21597,Lato,Grzegorz,1950-04-08,0,0,0,0,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Grzegorz_Lato
3765,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-92867,Szarmach,Andrzej,17,forward,FW,9162,P-92867,Szarmach,Andrzej,1950-10-03,0,0,0,0,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Andrzej_Szarmach
3766,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-69383,Kusto,Marek,18,forward,FW,5212,P-69383,Kusto,Marek,1954-04-29,0,0,0,1,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Marek_Kusto
3767,WC-1982,1982 FIFA Men's World Cup,T-57,Poland,POL,P-71920,Kazimierski,Jacek,21,goal keeper,GK,4778,P-71920,Kazimierski,Jacek,1959-08-17,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Jacek_Kazimierski
3768,WC-1982,1982 FIFA Men's World Cup,T-64,Scotland,SCO,P-66125,McGrain,Danny,2,defender,DF,6071,P-66125,McGrain,Danny,1950-05-01,0,0,1,0,0,2,"1974, 1982",https://en.wikipedia.org/wiki/Danny_McGrain
3769,WC-1982,1982 FIFA Men's World Cup,T-64,Scotland,SCO,P-91562,Souness,Graeme,4,midfielder,MF,8907,P-91562,Souness,Graeme,1953-05-06,0,0,0,1,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Graeme_Souness
3770,WC-1982,1982 FIFA Men's World Cup,T-64,Scotland,SCO,P-46604,Strachan,Gordon,7,midfielder,MF,9032,P-46604,Strachan,Gordon,1957-02-09,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Gordon_Strachan
3771,WC-1982,1982 FIFA Men's World Cup,T-64,Scotland,SCO,P-68584,Dalglish,Kenny,8,forward,FW,2222,P-68584,Dalglish,Kenny,1951-03-04,0,0,0,0,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Kenny_Dalglish
3772,WC-1982,1982 FIFA Men's World Cup,T-64,Scotland,SCO,P-27545,Brazil,Alan,9,forward,FW,1344,P-27545,Brazil,Alan,1959-06-15,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Alan_Brazil
